,음식,label,구간
1824,"('고구마밥(반공기)', '감자수제비국', '낚지볶음')",468,34
1825,"('고구마밥(반공기)', '감자수제비국', '김치참치볶음')",467,15
1826,"('고구마밥(반공기)', '감자수제비국', '갈치구이')",460,35
1827,"('고구마밥(반공기)', '감자수제비국', '조기구이')",473,24
1828,"('고구마밥(반공기)', '감자수제비국', '잔멸치볶음')",472,19
1829,"('고구마밥(반공기)', '감자수제비국', '감자채볶음')",461,22
1830,"('고구마밥(반공기)', '감자수제비국', '애호박볶음')",471,23
1831,"('고구마밥(반공기)', '감자수제비국', '골뱅이무침')",466,27
1832,"('고구마밥(반공기)', '감자수제비국', '홍합무침')",478,26
1833,"('고구마밥(반공기)', '감자수제비국', '코다리찜')",475,30
1834,"('고구마밥(반공기)', '감자수제비국', '콩나물찜')",477,35
1835,"('고구마밥(반공기)', '감자수제비국', '훈제닭가슴살')",479,29
1836,"('고구마밥(반공기)', '감자수제비국', '계란프라이')",463,23
1837,"('고구마밥(반공기)', '감자수제비국', '계란찜')",462,35
1838,"('고구마밥(반공기)', '감자수제비국', '계란햄말이')",464,30
1839,"('고구마밥(반공기)', '감자수제비국', '쇠고기장조림')",470,29
1840,"('고구마밥(반공기)', '바지락국', '콩나물무침')",556,4
1841,"('고구마밥(반공기)', '바지락국', '고사리나물')",545,6
1842,"('고구마밥(반공기)', '바지락국', '버섯볶음')",549,15
1843,"('고구마밥(반공기)', '바지락국', '진미채볶음')",554,24
1844,"('고구마밥(반공기)', '바지락국', '낚지볶음')",548,30
1845,"('고구마밥(반공기)', '바지락국', '김치참치볶음')",547,6
1846,"('고구마밥(반공기)', '바지락국', '갈치구이')",540,31
1847,"('고구마밥(반공기)', '바지락국', '조기구이')",553,15
1848,"('고구마밥(반공기)', '바지락국', '잔멸치볶음')",552,9
1849,"('고구마밥(반공기)', '바지락국', '감자채볶음')",541,13
1850,"('고구마밥(반공기)', '바지락국', '애호박볶음')",551,14
1851,"('고구마밥(반공기)', '바지락국', '골뱅이무침')",546,18
1852,"('고구마밥(반공기)', '바지락국', '홍합무침')",558,17
1853,"('고구마밥(반공기)', '바지락국', '코다리찜')",555,23
1854,"('고구마밥(반공기)', '바지락국', '콩나물찜')",557,31
1855,"('고구마밥(반공기)', '바지락국', '훈제닭가슴살')",559,21
1856,"('고구마밥(반공기)', '바지락국', '계란프라이')",543,14
1857,"('고구마밥(반공기)', '바지락국', '계란찜')",542,32
1858,"('고구마밥(반공기)', '바지락국', '계란햄말이')",544,23
1859,"('고구마밥(반공기)', '바지락국', '쇠고기장조림')",550,22
1860,"('고구마밥(반공기)', '오징어국', '콩나물무침')",616,6
1861,"('고구마밥(반공기)', '오징어국', '고사리나물')",605,8
1862,"('고구마밥(반공기)', '오징어국', '버섯볶음')",609,18
1863,"('고구마밥(반공기)', '오징어국', '진미채볶음')",614,26
1864,"('고구마밥(반공기)', '오징어국', '낚지볶음')",608,32
1865,"('고구마밥(반공기)', '오징어국', '김치참치볶음')",607,8
1866,"('고구마밥(반공기)', '오징어국', '갈치구이')",600,32
1867,"('고구마밥(반공기)', '오징어국', '조기구이')",613,17
1868,"('고구마밥(반공기)', '오징어국', '잔멸치볶음')",612,12
1869,"('고구마밥(반공기)', '오징어국', '감자채볶음')",601,15
1870,"('고구마밥(반공기)', '오징어국', '애호박볶음')",611,16
1871,"('고구마밥(반공기)', '오징어국', '골뱅이무침')",606,20
1872,"('고구마밥(반공기)', '오징어국', '홍합무침')",618,19
1873,"('고구마밥(반공기)', '오징어국', '코다리찜')",615,26
1874,"('고구마밥(반공기)', '오징어국', '콩나물찜')",617,33
1875,"('고구마밥(반공기)', '오징어국', '훈제닭가슴살')",619,23
1876,"('고구마밥(반공기)', '오징어국', '계란프라이')",603,16
1877,"('고구마밥(반공기)', '오징어국', '계란찜')",602,33
1878,"('고구마밥(반공기)', '오징어국', '계란햄말이')",604,26
1879,"('고구마밥(반공기)', '오징어국', '쇠고기장조림')",610,25
1880,"('고구마밥(반공기)', '모시조개국', '콩나물무침')",536,2
1881,"('고구마밥(반공기)', '모시조개국', '고사리나물')",525,3
1882,"('고구마밥(반공기)', '모시조개국', '버섯볶음')",529,10
1883,"('고구마밥(반공기)', '모시조개국', '진미채볶음')",534,18
1884,"('고구마밥(반공기)', '모시조개국', '낚지볶음')",528,27
1885,"('고구마밥(반공기)', '모시조개국', '김치참치볶음')",527,3
1886,"('고구마밥(반공기)', '모시조개국', '갈치구이')",520,28
1887,"('고구마밥(반공기)', '모시조개국', '조기구이')",533,10
1888,"('고구마밥(반공기)', '모시조개국', '잔멸치볶음')",532,5
1889,"('고구마밥(반공기)', '모시조개국', '감자채볶음')",521,7
1890,"('고구마밥(반공기)', '모시조개국', '애호박볶음')",531,8
1891,"('고구마밥(반공기)', '모시조개국', '골뱅이무침')",526,12
1892,"('고구마밥(반공기)', '모시조개국', '홍합무침')",538,12
1893,"('고구마밥(반공기)', '모시조개국', '코다리찜')",535,18
1894,"('고구마밥(반공기)', '모시조개국', '콩나물찜')",537,29
1895,"('고구마밥(반공기)', '모시조개국', '훈제닭가슴살')",539,15
1896,"('고구마밥(반공기)', '모시조개국', '계란프라이')",523,8
1897,"('고구마밥(반공기)', '모시조개국', '계란찜')",522,29
1898,"('고구마밥(반공기)', '모시조개국', '계란햄말이')",524,18
1899,"('고구마밥(반공기)', '모시조개국', '쇠고기장조림')",530,17
1900,"('고구마밥(반공기)', '홍합우거지국', '콩나물무침')",656,3
1901,"('고구마밥(반공기)', '홍합우거지국', '고사리나물')",645,4
1902,"('고구마밥(반공기)', '홍합우거지국', '버섯볶음')",649,13
1903,"('고구마밥(반공기)', '홍합우거지국', '진미채볶음')",654,21
1904,"('고구마밥(반공기)', '홍합우거지국', '낚지볶음')",648,29
1905,"('고구마밥(반공기)', '홍합우거지국', '김치참치볶음')",647,4
1906,"('고구마밥(반공기)', '홍합우거지국', '갈치구이')",640,30
1907,"('고구마밥(반공기)', '홍합우거지국', '조기구이')",653,12
1908,"('고구마밥(반공기)', '홍합우거지국', '잔멸치볶음')",652,7
1909,"('고구마밥(반공기)', '홍합우거지국', '감자채볶음')",641,10
1910,"('고구마밥(반공기)', '홍합우거지국', '애호박볶음')",651,11
1911,"('고구마밥(반공기)', '홍합우거지국', '골뱅이무침')",646,15
1912,"('고구마밥(반공기)', '홍합우거지국', '홍합무침')",658,14
1913,"('고구마밥(반공기)', '홍합우거지국', '코다리찜')",655,21
1914,"('고구마밥(반공기)', '홍합우거지국', '콩나물찜')",657,30
1915,"('고구마밥(반공기)', '홍합우거지국', '훈제닭가슴살')",659,18
1916,"('고구마밥(반공기)', '홍합우거지국', '계란프라이')",643,11
1917,"('고구마밥(반공기)', '홍합우거지국', '계란찜')",642,30
1918,"('고구마밥(반공기)', '홍합우거지국', '계란햄말이')",644,21
1919,"('고구마밥(반공기)', '홍합우거지국', '쇠고기장조림')",650,20
1920,"('고구마밥(반공기)', '김치콩나물국', '콩나물무침')",516,3
1921,"('고구마밥(반공기)', '김치콩나물국', '고사리나물')",505,3
1922,"('고구마밥(반공기)', '김치콩나물국', '버섯볶음')",509,11
1923,"('고구마밥(반공기)', '김치콩나물국', '진미채볶음')",514,19
1924,"('고구마밥(반공기)', '김치콩나물국', '낚지볶음')",508,28
1925,"('고구마밥(반공기)', '김치콩나물국', '김치참치볶음')",507,3
1926,"('고구마밥(반공기)', '김치콩나물국', '갈치구이')",500,29
1927,"('고구마밥(반공기)', '김치콩나물국', '조기구이')",513,10
1928,"('고구마밥(반공기)', '김치콩나물국', '잔멸치볶음')",512,5
1929,"('고구마밥(반공기)', '김치콩나물국', '감자채볶음')",501,8
1930,"('고구마밥(반공기)', '김치콩나물국', '애호박볶음')",511,9
1931,"('고구마밥(반공기)', '김치콩나물국', '골뱅이무침')",506,13
1932,"('고구마밥(반공기)', '김치콩나물국', '홍합무침')",518,12
1933,"('고구마밥(반공기)', '김치콩나물국', '코다리찜')",515,19
1934,"('고구마밥(반공기)', '김치콩나물국', '콩나물찜')",517,29
1935,"('고구마밥(반공기)', '김치콩나물국', '훈제닭가슴살')",519,16
1936,"('고구마밥(반공기)', '김치콩나물국', '계란프라이')",503,9
1937,"('고구마밥(반공기)', '김치콩나물국', '계란찜')",502,29
1938,"('고구마밥(반공기)', '김치콩나물국', '계란햄말이')",504,19
1939,"('고구마밥(반공기)', '김치콩나물국', '쇠고기장조림')",510,18
1940,"('고구마밥(반공기)', '김치수제비국', '콩나물무침')",496,8
1941,"('고구마밥(반공기)', '김치수제비국', '고사리나물')",485,10
1942,"('고구마밥(반공기)', '김치수제비국', '버섯볶음')",489,20
1943,"('고구마밥(반공기)', '김치수제비국', '진미채볶음')",494,27
1944,"('고구마밥(반공기)', '김치수제비국', '낚지볶음')",488,33
1945,"('고구마밥(반공기)', '김치수제비국', '김치참치볶음')",487,10
1946,"('고구마밥(반공기)', '김치수제비국', '갈치구이')",480,33
1947,"('고구마밥(반공기)', '김치수제비국', '조기구이')",493,19
1948,"('고구마밥(반공기)', '김치수제비국', '잔멸치볶음')",492,14
1949,"('고구마밥(반공기)', '김치수제비국', '감자채볶음')",481,17
1950,"('고구마밥(반공기)', '김치수제비국', '애호박볶음')",491,18
1951,"('고구마밥(반공기)', '김치수제비국', '골뱅이무침')",486,22
1952,"('고구마밥(반공기)', '김치수제비국', '홍합무침')",498,21
1953,"('고구마밥(반공기)', '김치수제비국', '코다리찜')",495,27
1954,"('고구마밥(반공기)', '김치수제비국', '콩나물찜')",497,34
1955,"('고구마밥(반공기)', '김치수제비국', '훈제닭가슴살')",499,25
1956,"('고구마밥(반공기)', '김치수제비국', '계란프라이')",483,18
1957,"('고구마밥(반공기)', '김치수제비국', '계란찜')",482,34
1958,"('고구마밥(반공기)', '김치수제비국', '계란햄말이')",484,27
1959,"('고구마밥(반공기)', '김치수제비국', '쇠고기장조림')",490,27
1960,"('고구마밥(반공기)', '우거지국', '콩나물무침')",636,3
1961,"('고구마밥(반공기)', '우거지국', '고사리나물')",625,4
1962,"('고구마밥(반공기)', '우거지국', '버섯볶음')",629,13
1963,"('고구마밥(반공기)', '우거지국', '진미채볶음')",634,21
1964,"('고구마밥(반공기)', '우거지국', '낚지볶음')",628,29
1965,"('고구마밥(반공기)', '우거지국', '김치참치볶음')",627,4
1966,"('고구마밥(반공기)', '우거지국', '갈치구이')",620,29
1967,"('고구마밥(반공기)', '우거지국', '조기구이')",633,12
1968,"('고구마밥(반공기)', '우거지국', '잔멸치볶음')",632,7
1969,"('고구마밥(반공기)', '우거지국', '감자채볶음')",621,10
1970,"('고구마밥(반공기)', '우거지국', '애호박볶음')",631,11
1971,"('고구마밥(반공기)', '우거지국', '골뱅이무침')",626,15
1972,"('고구마밥(반공기)', '우거지국', '홍합무침')",638,14
1973,"('고구마밥(반공기)', '우거지국', '코다리찜')",635,21
1974,"('고구마밥(반공기)', '우거지국', '콩나물찜')",637,30
1975,"('고구마밥(반공기)', '우거지국', '훈제닭가슴살')",639,18
1976,"('고구마밥(반공기)', '우거지국', '계란프라이')",623,11
1977,"('고구마밥(반공기)', '우거지국', '계란찜')",622,30
1978,"('고구마밥(반공기)', '우거지국', '계란햄말이')",624,21
1979,"('고구마밥(반공기)', '우거지국', '쇠고기장조림')",630,19
1980,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '콩나물무침')",1896,14
1981,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '고사리나물')",1885,17
1982,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '버섯볶음')",1889,26
1983,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '진미채볶음')",1894,31
1984,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '낚지볶음')",1888,35
1985,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '김치참치볶음')",1887,17
1986,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '갈치구이')",1880,35
1987,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '조기구이')",1893,26
1988,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '잔멸치볶음')",1892,20
1989,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '감자채볶음')",1881,24
1990,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '애호박볶음')",1891,25
1991,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '골뱅이무침')",1886,28
1992,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '홍합무침')",1898,27
1993,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '코다리찜')",1895,31
1994,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '콩나물찜')",1897,35
1995,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '훈제닭가슴살')",1899,30
1996,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란프라이')",1883,25
1997,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란찜')",1882,35
1998,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란햄말이')",1884,31
1999,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '쇠고기장조림')",1890,30
2000,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '콩나물무침')",1916,9
2001,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '고사리나물')",1905,12
2002,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '버섯볶음')",1909,21
2003,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '진미채볶음')",1914,29
2004,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '낚지볶음')",1908,33
2005,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '김치참치볶음')",1907,12
2006,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '갈치구이')",1900,34
2007,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '조기구이')",1913,21
2008,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '잔멸치볶음')",1912,15
2009,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '감자채볶음')",1901,19
2010,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '애호박볶음')",1911,20
2011,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '골뱅이무침')",1906,24
2012,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '홍합무침')",1918,23
2013,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '코다리찜')",1915,28
2014,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '콩나물찜')",1917,34
2015,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '훈제닭가슴살')",1919,27
2016,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란프라이')",1903,20
2017,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란찜')",1902,34
2018,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란햄말이')",1904,28
2019,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '쇠고기장조림')",1910,28
2020,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '콩나물무침')",1776,14
2021,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '고사리나물')",1765,16
2022,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '버섯볶음')",1769,26
2023,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '진미채볶음')",1774,31
2024,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '낚지볶음')",1768,35
2025,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '김치참치볶음')",1767,17
2026,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '갈치구이')",1760,35
2027,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '조기구이')",1773,26
2028,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '잔멸치볶음')",1772,20
2029,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '감자채볶음')",1761,23
2030,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '애호박볶음')",1771,24
2031,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '골뱅이무침')",1766,28
2032,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '홍합무침')",1778,27
2033,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '코다리찜')",1775,31
2034,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '콩나물찜')",1777,35
2035,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '훈제닭가슴살')",1779,29
2036,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란프라이')",1763,24
2037,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란찜')",1762,35
2038,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란햄말이')",1764,31
2039,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '쇠고기장조림')",1770,30
2040,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '콩나물무침')",1796,21
2041,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '고사리나물')",1785,23
2042,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '버섯볶음')",1789,30
2043,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '진미채볶음')",1794,34
2044,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '낚지볶음')",1788,35
2045,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '김치참치볶음')",1787,24
2046,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '갈치구이')",1780,35
2047,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '조기구이')",1793,30
2048,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '잔멸치볶음')",1792,27
2049,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '감자채볶음')",1781,29
2050,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '애호박볶음')",1791,29
2051,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '골뱅이무침')",1786,31
2052,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '홍합무침')",1798,31
2053,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '코다리찜')",1795,34
2054,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '콩나물찜')",1797,35
2055,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '훈제닭가슴살')",1799,33
2056,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란프라이')",1783,29
2057,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란찜')",1782,35
2058,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란햄말이')",1784,34
2059,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '쇠고기장조림')",1790,34
2060,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '콩나물무침')",1876,12
2061,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '고사리나물')",1865,14
2062,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '버섯볶음')",1869,24
2063,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '진미채볶음')",1874,30
2064,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '낚지볶음')",1868,34
2065,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '김치참치볶음')",1867,14
2066,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '갈치구이')",1860,35
2067,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '조기구이')",1873,23
2068,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '잔멸치볶음')",1872,18
2069,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '감자채볶음')",1861,21
2070,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '애호박볶음')",1871,22
2071,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '골뱅이무침')",1866,26
2072,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '홍합무침')",1878,25
2073,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '코다리찜')",1875,30
2074,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '콩나물찜')",1877,35
2075,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '훈제닭가슴살')",1879,28
2076,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란프라이')",1863,22
2077,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란찜')",1862,35
2078,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란햄말이')",1864,30
2079,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '쇠고기장조림')",1870,29
2080,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '콩나물무침')",1936,14
2081,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '고사리나물')",1925,17
2082,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '버섯볶음')",1929,26
2083,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '진미채볶음')",1934,31
2084,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '낚지볶음')",1928,35
2085,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '김치참치볶음')",1927,17
2086,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '갈치구이')",1920,35
2087,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '조기구이')",1933,26
2088,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '잔멸치볶음')",1932,20
2089,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '감자채볶음')",1921,23
2090,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '애호박볶음')",1931,25
2091,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '골뱅이무침')",1926,28
2092,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '홍합무침')",1938,27
2093,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '코다리찜')",1935,31
2094,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '콩나물찜')",1937,35
2095,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '훈제닭가슴살')",1939,30
2096,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란프라이')",1923,24
2097,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란찜')",1922,35
2098,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란햄말이')",1924,31
2099,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '쇠고기장조림')",1930,30
2100,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '콩나물무침')",1856,6
2101,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '고사리나물')",1845,9
2102,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '버섯볶음')",1849,18
2103,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '진미채볶음')",1854,27
2104,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '낚지볶음')",1848,32
2105,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '김치참치볶음')",1847,9
2106,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '갈치구이')",1840,32
2107,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '조기구이')",1853,18
2108,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '잔멸치볶음')",1852,12
2109,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '감자채볶음')",1841,16
2110,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '애호박볶음')",1851,17
2111,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '골뱅이무침')",1846,21
2112,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '홍합무침')",1858,20
2113,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '코다리찜')",1855,26
2114,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '콩나물찜')",1857,33
2115,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '훈제닭가슴살')",1859,24
2116,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란프라이')",1843,17
2117,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란찜')",1842,33
2118,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란햄말이')",1844,26
2119,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '쇠고기장조림')",1850,25
2120,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '콩나물무침')",1976,9
2121,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '고사리나물')",1965,12
2122,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '버섯볶음')",1969,21
2123,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '진미채볶음')",1974,28
2124,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '낚지볶음')",1968,33
2125,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '김치참치볶음')",1967,12
2126,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '갈치구이')",1960,34
2127,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '조기구이')",1973,21
2128,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '잔멸치볶음')",1972,15
2129,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '감자채볶음')",1961,18
2130,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '애호박볶음')",1971,20
2131,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '골뱅이무침')",1966,23
2132,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '홍합무침')",1978,23
2133,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '코다리찜')",1975,28
2134,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '콩나물찜')",1977,34
2135,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '훈제닭가슴살')",1979,27
2136,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란프라이')",1963,19
2137,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란찜')",1962,34
2138,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란햄말이')",1964,28
2139,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '쇠고기장조림')",1970,27
2140,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '콩나물무침')",1836,7
2141,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '고사리나물')",1825,10
2142,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '버섯볶음')",1829,19
2143,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '진미채볶음')",1834,27
2144,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '낚지볶음')",1828,32
2145,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '김치참치볶음')",1827,10
2146,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '갈치구이')",1820,33
2147,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '조기구이')",1833,19
2148,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '잔멸치볶음')",1832,13
2149,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '감자채볶음')",1821,16
2150,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '애호박볶음')",1831,18
2151,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '골뱅이무침')",1826,21
2152,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '홍합무침')",1838,21
2153,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '코다리찜')",1835,27
2154,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '콩나물찜')",1837,33
2155,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '훈제닭가슴살')",1839,25
2156,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란프라이')",1823,17
2157,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란찜')",1822,34
2158,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란햄말이')",1824,27
